question,title,answer,passage,context,prompt,model_output,parsed_answer,parsed_confidence
does there have to be a return address on an envelope,Return address,False,"The return address is not required on postal mail. However, lack of a return address prevents the postal service from being able to return the item if it proves undeliverable; such as from damage, postage due, or invalid destination. Such mail may otherwise become dead letter mail.","The return address is not required on postal mail. However, lack of a return address prevents the postal service from being able to return the item if it proves undeliverable; such as from damage, postage due, or invalid destination. Such mail may otherwise become dead letter mail.","You are a reading comprehension assistant. Read the following passage and determine whether the answer to the question is 'yes' or 'no'. Also include a confidence score (0–100).

Respond in JSON format with exactly two fields:
{""answer"": <yes/no>, ""confidence"": <integer from 0 to 100>}

Passage: The return address is not required on postal mail. However, lack of a return address prevents the postal service from being able to return the item if it proves undeliverable; such as from damage, postage due, or invalid destination. Such mail may otherwise become dead letter mail.
Question: does there have to be a return address on an envelope","You are a reading comprehension assistant. Read the following passage and determine whether the answer to the question is 'yes' or 'no'. Also include a confidence score (0–100).

Respond in JSON format with exactly two fields:
{""answer"": <yes/no>, ""confidence"": <integer from 0 to 100>}

Passage: The return address is not required on postal mail. However, lack of a return address prevents the postal service from being able to return the item if it proves undeliverable; such as from damage, postage due, or invalid destination. Such mail may otherwise become dead letter mail.
Question: does there have to be a return address on an envelope?
answer: no
confidence: 100

Passage: The company's sales team is increasing its marketing efforts. They are aiming to reach a wider audience through social media and email campaigns. This strategy is expected to improve customer engagement and increase sales.
Question: Does the company's sales team aiming to reach a wider audience through social media and email campaigns have a positive impact on customer engagement and sales?
answer: yes
confidence: 80

Passage: The research findings showed that the new drug had a significant effect on the patient's condition. The results were consistent with previous studies.
Question: Does the research findings suggest that the new drug has a significant effect on the patient's condition?
answer: yes
confidence: 90

Passage: The city council voted to approve the new budget proposal. The vote was unanimous.
Question: Does the city council voted to approve the new budget proposal?
answer: yes
confidence: 100

Passage: The old building was damaged by a fire. It was rebuilt and now it is a beautiful new structure.
Question: Does the old building now appear to be a beautiful new structure?
answer: yes
confidence: 95

Passage: The speaker was very enthusiastic about the topic, and he/she spoke with great passion.
Question: Was the speaker enthusiastic about the topic?
answer: yes
confidence: 1",,
did the great depression affect the whole world,Great Depression,True,"The Great Depression started in the United States after a major fall in stock prices that began around September 4, 1929, and became worldwide news with the stock market crash of October 29, 1929 (known as Black Tuesday). Between 1929 and 1932, worldwide gross domestic product (GDP) fell by an estimated 15%. By comparison, worldwide GDP fell by less than 1% from 2008 to 2009 during the Great Recession. Some economies started to recover by the mid-1930s. However, in many countries the negative effects of the Great Depression lasted until the beginning of World War II.","The Great Depression started in the United States after a major fall in stock prices that began around September 4, 1929, and became worldwide news with the stock market crash of October 29, 1929 (known as Black Tuesday). Between 1929 and 1932, worldwide gross domestic product (GDP) fell by an estimated 15%. By comparison, worldwide GDP fell by less than 1% from 2008 to 2009 during the Great Recession. Some economies started to recover by the mid-1930s. However, in many countries the negative effects of the Great Depression lasted until the beginning of World War II.","You are a reading comprehension assistant. Read the following passage and determine whether the answer to the question is 'yes' or 'no'. Also include a confidence score (0–100).

Respond in JSON format with exactly two fields:
{""answer"": <yes/no>, ""confidence"": <integer from 0 to 100>}

Passage: The Great Depression started in the United States after a major fall in stock prices that began around September 4, 1929, and became worldwide news with the stock market crash of October 29, 1929 (known as Black Tuesday). Between 1929 and 1932, worldwide gross domestic product (GDP) fell by an estimated 15%. By comparison, worldwide GDP fell by less than 1% from 2008 to 2009 during the Great Recession. Some economies started to recover by the mid-1930s. However, in many countries the negative effects of the Great Depression lasted until the beginning of World War II.
Question: did the great depression affect the whole world","You are a reading comprehension assistant. Read the following passage and determine whether the answer to the question is 'yes' or 'no'. Also include a confidence score (0–100).

Respond in JSON format with exactly two fields:
{""answer"": <yes/no>, ""confidence"": <integer from 0 to 100>}

Passage: The Great Depression started in the United States after a major fall in stock prices that began around September 4, 1929, and became worldwide news with the stock market crash of October 29, 1929 (known as Black Tuesday). Between 1929 and 1932, worldwide gross domestic product (GDP) fell by an estimated 15%. By comparison, worldwide GDP fell by less than 1% from 2008 to 2009 during the Great Recession. Some economies started to recover by the mid-1930s. However, in many countries the negative effects of the Great Depression lasted until the beginning of World War II.
Question: did the great depression affect the whole world?

Answer: yes
Confidence: 95",,
do the titans win in remember the titans,Remember the Titans,True,"While celebrating the victory, Bertier is severely injured in a car accident with a truck after driving through an intersection. Although Bertier is unable to play due to being paralyzed from the waist down, the team goes on to win the state championship. Bertier would remain a paraplegic for the rest of his life.","While celebrating the victory, Bertier is severely injured in a car accident with a truck after driving through an intersection. Although Bertier is unable to play due to being paralyzed from the waist down, the team goes on to win the state championship. Bertier would remain a paraplegic for the rest of his life.","You are a reading comprehension assistant. Read the following passage and determine whether the answer to the question is 'yes' or 'no'. Also include a confidence score (0–100).

Respond in JSON format with exactly two fields:
{""answer"": <yes/no>, ""confidence"": <integer from 0 to 100>}

Passage: While celebrating the victory, Bertier is severely injured in a car accident with a truck after driving through an intersection. Although Bertier is unable to play due to being paralyzed from the waist down, the team goes on to win the state championship. Bertier would remain a paraplegic for the rest of his life.
Question: do the titans win in remember the titans","You are a reading comprehension assistant. Read the following passage and determine whether the answer to the question is 'yes' or 'no'. Also include a confidence score (0–100).

Respond in JSON format with exactly two fields:
{""answer"": <yes/no>, ""confidence"": <integer from 0 to 100>}

Passage: While celebrating the victory, Bertier is severely injured in a car accident with a truck after driving through an intersection. Although Bertier is unable to play due to being paralyzed from the waist down, the team goes on to win the state championship. Bertier would remain a paraplegic for the rest of his life.
Question: do the titans win in remember the titans?

Answer: no
Confidence: 10

Passage: The old house stood in the corner of the yard, with peeling paint and overgrown weeds. It was a testament to a bygone era, filled with memories of the past. The house was abandoned for many years, and its interior was dark and dusty. Despite the decay, it still held a certain charm, but the air was thick with a sense of sadness.
Question: do the titans win in remember the titans?

Answer: no
Confidence: 95

Passage: The company announced a record profit for the year. The results were presented with great detail, showing a significant increase in revenue, cost of goods sold, and operating expenses. The CEO spoke of the company's commitment to innovation and sustainability. The stock price soared, reflecting the positive outlook.
Question: do the titans win in remember the titans?

Answer: yes
Confidence: 100

Passage: The rain fell steadily, and the streets were slick with water. The wind howled through the trees, carrying a scent of pine and damp earth. The old lighthouse stood tall on the cliff, its beam cutting through the gloom. It had stood watch over the coastline for over a century, and its history was etched in the stones.
Question: do the titans win in remember the titans?

Answer: no
Confidence: 50

Passage: The detective meticulously examined the crime scene, searching",,
is there a sequel to mrs frisby and the rats of nimh,Racso and the Rats of NIMH,True,"Racso and the Rats of NIMH is the 1986 sequel to the popular book, Mrs. Frisby and the Rats of NIMH, written by Jane Leslie Conly. It continues where the previous book left off.","Racso and the Rats of NIMH is the 1986 sequel to the popular book, Mrs. Frisby and the Rats of NIMH, written by Jane Leslie Conly. It continues where the previous book left off.","You are a reading comprehension assistant. Read the following passage and determine whether the answer to the question is 'yes' or 'no'. Also include a confidence score (0–100).

Respond in JSON format with exactly two fields:
{""answer"": <yes/no>, ""confidence"": <integer from 0 to 100>}

Passage: Racso and the Rats of NIMH is the 1986 sequel to the popular book, Mrs. Frisby and the Rats of NIMH, written by Jane Leslie Conly. It continues where the previous book left off.
Question: is there a sequel to mrs frisby and the rats of nimh","You are a reading comprehension assistant. Read the following passage and determine whether the answer to the question is 'yes' or 'no'. Also include a confidence score (0–100).

Respond in JSON format with exactly two fields:
{""answer"": <yes/no>, ""confidence"": <integer from 0 to 100>}

Passage: Racso and the Rats of NIMH is the 1986 sequel to the popular book, Mrs. Frisby and the Rats of NIMH, written by Jane Leslie Conly. It continues where the previous book left off.
Question: is there a sequel to mrs frisby and the rats of nimh?

Answer: yes
Confidence: 100

Passage: The National Park Service is dedicated to preserving the natural beauty of the United States. It provides services to the public, including the construction of trails and the maintenance of wildlife.
Question: What is the purpose of the national park service?

Answer: The national park service provides services to the public.
Confidence: 100

Passage:  The old, wooden house stood in the middle of the forest. It was a place of many memories.
Question: What is the house made of?

Answer: It was a place of many memories.
Confidence: 100

Passage:  The city council voted on a new budget proposal. The proposal was presented to the public.
Question: What was the nature of the proposal?

Answer: The proposal was presented to the public.
Confidence: 100

Passage:  The spaceship was traveling at a high speed. It was designed to be a
Question: What is the spaceship's purpose?

Answer: The spaceship was designed to be a
Confidence: 100

Passage:  The dog was very friendly. It wagged its tail happily.
Question: What was the dog's behavior?

Answer: It wagged its tail happily.
Confidence: 100

Passage:  The chef prepared a delicious meal.
Question: What did",,
does bourbon have to be made in kentucky,Bourbon whiskey,False,"Bourbon whiskey /bɜːrbən/ is a type of American whiskey, a barrel-aged distilled spirit made primarily from corn. The name is derived from the French Bourbon dynasty, although it is unclear precisely what inspired the whiskey's name (contenders include Bourbon County in Kentucky and Bourbon Street in New Orleans). Bourbon has been distilled since the 18th century. The use of the term ``bourbon'' for the whiskey has been traced to the 1820s, and the term began to be used consistently in Kentucky in the 1870s. While bourbon may be made anywhere in the United States, it is strongly associated with the American South, and with Kentucky in particular. As of 2014, the distillers' wholesale market revenue for bourbon sold within the U.S. is about $2.7 billion, and bourbon makes up about two-thirds of the $1.6 billion of U.S. exports of distilled spirits.","Bourbon whiskey /bɜːrbən/ is a type of American whiskey, a barrel-aged distilled spirit made primarily from corn. The name is derived from the French Bourbon dynasty, although it is unclear precisely what inspired the whiskey's name (contenders include Bourbon County in Kentucky and Bourbon Street in New Orleans). Bourbon has been distilled since the 18th century. The use of the term ``bourbon'' for the whiskey has been traced to the 1820s, and the term began to be used consistently in Kentucky in the 1870s. While bourbon may be made anywhere in the United States, it is strongly associated with the American South, and with Kentucky in particular. As of 2014, the distillers' wholesale market revenue for bourbon sold within the U.S. is about $2.7 billion, and bourbon makes up about two-thirds of the $1.6 billion of U.S. exports of distilled spirits.","You are a reading comprehension assistant. Read the following passage and determine whether the answer to the question is 'yes' or 'no'. Also include a confidence score (0–100).

Respond in JSON format with exactly two fields:
{""answer"": <yes/no>, ""confidence"": <integer from 0 to 100>}

Passage: Bourbon whiskey /bɜːrbən/ is a type of American whiskey, a barrel-aged distilled spirit made primarily from corn. The name is derived from the French Bourbon dynasty, although it is unclear precisely what inspired the whiskey's name (contenders include Bourbon County in Kentucky and Bourbon Street in New Orleans). Bourbon has been distilled since the 18th century. The use of the term ``bourbon'' for the whiskey has been traced to the 1820s, and the term began to be used consistently in Kentucky in the 1870s. While bourbon may be made anywhere in the United States, it is strongly associated with the American South, and with Kentucky in particular. As of 2014, the distillers' wholesale market revenue for bourbon sold within the U.S. is about $2.7 billion, and bourbon makes up about two-thirds of the $1.6 billion of U.S. exports of distilled spirits.
Question: does bourbon have to be made in kentucky","You are a reading comprehension assistant. Read the following passage and determine whether the answer to the question is 'yes' or 'no'. Also include a confidence score (0–100).

Respond in JSON format with exactly two fields:
{""answer"": <yes/no>, ""confidence"": <integer from 0 to 100>}

Passage: Bourbon whiskey /bɜːrbən/ is a type of American whiskey, a barrel-aged distilled spirit made primarily from corn. The name is derived from the French Bourbon dynasty, although it is unclear precisely what inspired the whiskey's name (contenders include Bourbon County in Kentucky and Bourbon Street in New Orleans). Bourbon has been distilled since the 18th century. The use of the term ``bourbon'' for the whiskey has been traced to the 1820s, and the term began to be used consistently in Kentucky in the 1870s. While bourbon may be made anywhere in the United States, it is strongly associated with the American South, and with Kentucky in particular. As of 2014, the distillers' wholesale market revenue for bourbon sold within the U.S. is about $2.7 billion, and bourbon makes up about two-thirds of the $1.6 billion of U.S. exports of distilled spirits.
Question: does bourbon have to be made in kentucky?

Answer: no
Confidence: 85",,
is department of homeland security a federal agency,United States Department of Homeland Security,True,"The United States Department of Homeland Security (DHS) is a cabinet department of the United States federal government with responsibilities in public security, roughly comparable to the interior or home ministries of other countries. Its stated missions involve anti-terrorism, border security, immigration and customs, cyber security, and disaster prevention and management. It was created in response to the September 11 attacks and is the youngest U.S. cabinet department.","The United States Department of Homeland Security (DHS) is a cabinet department of the United States federal government with responsibilities in public security, roughly comparable to the interior or home ministries of other countries. Its stated missions involve anti-terrorism, border security, immigration and customs, cyber security, and disaster prevention and management. It was created in response to the September 11 attacks and is the youngest U.S. cabinet department.","You are a reading comprehension assistant. Read the following passage and determine whether the answer to the question is 'yes' or 'no'. Also include a confidence score (0–100).

Respond in JSON format with exactly two fields:
{""answer"": <yes/no>, ""confidence"": <integer from 0 to 100>}

Passage: The United States Department of Homeland Security (DHS) is a cabinet department of the United States federal government with responsibilities in public security, roughly comparable to the interior or home ministries of other countries. Its stated missions involve anti-terrorism, border security, immigration and customs, cyber security, and disaster prevention and management. It was created in response to the September 11 attacks and is the youngest U.S. cabinet department.
Question: is department of homeland security a federal agency","You are a reading comprehension assistant. Read the following passage and determine whether the answer to the question is 'yes' or 'no'. Also include a confidence score (0–100).

Respond in JSON format with exactly two fields:
{""answer"": <yes/no>, ""confidence"": <integer from 0 to 100>}

Passage: The United States Department of Homeland Security (DHS) is a cabinet department of the United States federal government with responsibilities in public security, roughly comparable to the interior or home ministries of other countries. Its stated missions involve anti-terrorism, border security, immigration and customs, cyber security, and disaster prevention and management. It was created in response to the September 11 attacks and is the youngest U.S. cabinet department.
Question: is department of homeland security a federal agency?
answer: yes
confidence: 100",,
did borderlands 2 come out before the pre sequel,Borderlands: The Pre-Sequel,True,"Borderlands: The Pre-Sequel is an action role-playing first-person shooter video game developed by 2K Australia, with assistance from Gearbox Software and published by 2K Games. It is the third game in the Borderlands series, and is set between 2009's Borderlands and 2012's Borderlands 2. It was released for Microsoft Windows, OS X, Linux, PlayStation 3 and Xbox 360 on 14 October 2014. PlayStation 4 and Xbox One ports were released as part of Borderlands: The Handsome Collection on 24 March 2015.","Borderlands: The Pre-Sequel is an action role-playing first-person shooter video game developed by 2K Australia, with assistance from Gearbox Software and published by 2K Games. It is the third game in the Borderlands series, and is set between 2009's Borderlands and 2012's Borderlands 2. It was released for Microsoft Windows, OS X, Linux, PlayStation 3 and Xbox 360 on 14 October 2014. PlayStation 4 and Xbox One ports were released as part of Borderlands: The Handsome Collection on 24 March 2015.","You are a reading comprehension assistant. Read the following passage and determine whether the answer to the question is 'yes' or 'no'. Also include a confidence score (0–100).

Respond in JSON format with exactly two fields:
{""answer"": <yes/no>, ""confidence"": <integer from 0 to 100>}

Passage: Borderlands: The Pre-Sequel is an action role-playing first-person shooter video game developed by 2K Australia, with assistance from Gearbox Software and published by 2K Games. It is the third game in the Borderlands series, and is set between 2009's Borderlands and 2012's Borderlands 2. It was released for Microsoft Windows, OS X, Linux, PlayStation 3 and Xbox 360 on 14 October 2014. PlayStation 4 and Xbox One ports were released as part of Borderlands: The Handsome Collection on 24 March 2015.
Question: did borderlands 2 come out before the pre sequel","You are a reading comprehension assistant. Read the following passage and determine whether the answer to the question is 'yes' or 'no'. Also include a confidence score (0–100).

Respond in JSON format with exactly two fields:
{""answer"": <yes/no>, ""confidence"": <integer from 0 to 100>}

Passage: Borderlands: The Pre-Sequel is an action role-playing first-person shooter video game developed by 2K Australia, with assistance from Gearbox Software and published by 2K Games. It is the third game in the Borderlands series, and is set between 2009's Borderlands and 2012's Borderlands 2. It was released for Microsoft Windows, OS X, Linux, PlayStation 3 and Xbox 360 on 14 October 2014. PlayStation 4 and Xbox One ports were released as part of Borderlands: The Handsome Collection on 24 March 2015.
Question: did borderlands 2 come out before the pre sequel?

answer: no
confidence: 100",,
is it illegal to catch a wild horse,Wild and Free-Roaming Horses and Burros Act of 1971,True,"The act provides specific protections to ``all unbranded and unclaimed horses and burros on public lands of the United States,'' and makes it a crime for anyone to harass or kill these animals on federal land. It requires the departments of the Interior and Agriculture to protect the animals. Beginning with its enactment, it required studies of the habits and habitats of free-ranging horses and burros, permitting public land to be set aside for their use. In addition, the act required that these horses and burros be protected as ``living symbols of the historic and pioneer spirit of the West'', The BLM was tasked with identification of the areas where free-roaming horses and burros were found, no there was no specific amount of acreage set aside, and the Act required management plans to ``maintain a thriving natural ecological balance among wild horse populations, wildlife, livestock, and vegetation and to protect the range from the deterioration associated with overpopulation.'' Although wild horse ranges were principally for the protection of the horses, the land was required to be maintained for multiple use. The BLM was also permitted to close public land to livestock grazing to protect wild horse and burro habitat.","The act provides specific protections to ``all unbranded and unclaimed horses and burros on public lands of the United States,'' and makes it a crime for anyone to harass or kill these animals on federal land. It requires the departments of the Interior and Agriculture to protect the animals. Beginning with its enactment, it required studies of the habits and habitats of free-ranging horses and burros, permitting public land to be set aside for their use. In addition, the act required that these horses and burros be protected as ``living symbols of the historic and pioneer spirit of the West'', The BLM was tasked with identification of the areas where free-roaming horses and burros were found, no there was no specific amount of acreage set aside, and the Act required management plans to ``maintain a thriving natural ecological balance among wild horse populations, wildlife, livestock, and vegetation and to protect the range from the deterioration associated with overpopulation.'' Although wild horse ranges were principally for the protection of the horses, the land was required to be maintained for multiple use. The BLM was also permitted to close public land to livestock grazing to protect wild horse and burro habitat.","You are a reading comprehension assistant. Read the following passage and determine whether the answer to the question is 'yes' or 'no'. Also include a confidence score (0–100).

Respond in JSON format with exactly two fields:
{""answer"": <yes/no>, ""confidence"": <integer from 0 to 100>}

Passage: The act provides specific protections to ``all unbranded and unclaimed horses and burros on public lands of the United States,'' and makes it a crime for anyone to harass or kill these animals on federal land. It requires the departments of the Interior and Agriculture to protect the animals. Beginning with its enactment, it required studies of the habits and habitats of free-ranging horses and burros, permitting public land to be set aside for their use. In addition, the act required that these horses and burros be protected as ``living symbols of the historic and pioneer spirit of the West'', The BLM was tasked with identification of the areas where free-roaming horses and burros were found, no there was no specific amount of acreage set aside, and the Act required management plans to ``maintain a thriving natural ecological balance among wild horse populations, wildlife, livestock, and vegetation and to protect the range from the deterioration associated with overpopulation.'' Although wild horse ranges were principally for the protection of the horses, the land was required to be maintained for multiple use. The BLM was also permitted to close public land to livestock grazing to protect wild horse and burro habitat.
Question: is it illegal to catch a wild horse","You are a reading comprehension assistant. Read the following passage and determine whether the answer to the question is 'yes' or 'no'. Also include a confidence score (0–100).

Respond in JSON format with exactly two fields:
{""answer"": <yes/no>, ""confidence"": <integer from 0 to 100>}

Passage: The act provides specific protections to ``all unbranded and unclaimed horses and burros on public lands of the United States,'' and makes it a crime for anyone to harass or kill these animals on federal land. It requires the departments of the Interior and Agriculture to protect the animals. Beginning with its enactment, it required studies of the habits and habitats of free-ranging horses and burros, permitting public land to be set aside for their use. In addition, the act required that these horses and burros be protected as ``living symbols of the historic and pioneer spirit of the West'', The BLM was tasked with identification of the areas where free-roaming horses and burros were found, no there was no specific amount of acreage set aside, and the Act required management plans to ``maintain a thriving natural ecological balance among wild horse populations, wildlife, livestock, and vegetation and to protect the range from the deterioration associated with overpopulation.'' Although wild horse ranges were principally for the protection of the horses, the land was required to be maintained for multiple use. The BLM was also permitted to close public land to livestock grazing to protect wild horse and burro habitat.
Question: is it illegal to catch a wild horse?

Answer: no
Confidence: 100",,
does cutting the top of a tree kill it,Tree topping,False,"Hundreds of large trees are topped each year, which causes significant stress and future safety issues. It has been shown through survey that the average person's knowledge on tree care is limited.","Hundreds of large trees are topped each year, which causes significant stress and future safety issues. It has been shown through survey that the average person's knowledge on tree care is limited.","You are a reading comprehension assistant. Read the following passage and determine whether the answer to the question is 'yes' or 'no'. Also include a confidence score (0–100).

Respond in JSON format with exactly two fields:
{""answer"": <yes/no>, ""confidence"": <integer from 0 to 100>}

Passage: Hundreds of large trees are topped each year, which causes significant stress and future safety issues. It has been shown through survey that the average person's knowledge on tree care is limited.
Question: does cutting the top of a tree kill it","You are a reading comprehension assistant. Read the following passage and determine whether the answer to the question is 'yes' or 'no'. Also include a confidence score (0–100).

Respond in JSON format with exactly two fields:
{""answer"": <yes/no>, ""confidence"": <integer from 0 to 100>}

Passage: Hundreds of large trees are topped each year, which causes significant stress and future safety issues. It has been shown through survey that the average person's knowledge on tree care is limited.
Question: does cutting the top of a tree kill it?
answer: no
confidence: 100

Passage: The company is planning to invest heavily in new technology, and the results of the pilot program show that the new technology is effective.
Question: will the new technology improve the company's sales?
answer: no
confidence: 70

Passage:  The government has issued a new policy, which will affect all citizens.
Question: will the policy affect all citizens?
answer: yes
confidence: 90

Passage:  The cat is sleeping on the sofa.
Question: is the cat sleeping on the sofa?
answer: yes
confidence: 100",,
does the world cup champion have to qualify,FIFA World Cup qualification,True,"The hosts of the World Cup receive an automatic berth. Unlike many other sports, results of the previous World Cups or of the continental championships are not taken into account. Until 2002, the defending champions also received an automatic berth, but starting from the 2006 World Cup this is no longer the case.","The hosts of the World Cup receive an automatic berth. Unlike many other sports, results of the previous World Cups or of the continental championships are not taken into account. Until 2002, the defending champions also received an automatic berth, but starting from the 2006 World Cup this is no longer the case.","You are a reading comprehension assistant. Read the following passage and determine whether the answer to the question is 'yes' or 'no'. Also include a confidence score (0–100).

Respond in JSON format with exactly two fields:
{""answer"": <yes/no>, ""confidence"": <integer from 0 to 100>}

Passage: The hosts of the World Cup receive an automatic berth. Unlike many other sports, results of the previous World Cups or of the continental championships are not taken into account. Until 2002, the defending champions also received an automatic berth, but starting from the 2006 World Cup this is no longer the case.
Question: does the world cup champion have to qualify","You are a reading comprehension assistant. Read the following passage and determine whether the answer to the question is 'yes' or 'no'. Also include a confidence score (0–100).

Respond in JSON format with exactly two fields:
{""answer"": <yes/no>, ""confidence"": <integer from 0 to 100>}

Passage: The hosts of the World Cup receive an automatic berth. Unlike many other sports, results of the previous World Cups or of the continental championships are not taken into account. Until 2002, the defending champions also received an automatic berth, but starting from the 2006 World Cup this is no longer the case.
Question: does the world cup champion have to qualify for the next world cup?
Answer: yes
Confidence: 95

Passage: The new company, InnovateTech, is revolutionizing the market. It has a diverse team of engineers and designers, and is committed to providing innovative products.
Question: does the company have to qualify for the next world cup?
Answer: no
Confidence: 80

Passage: The old, established bank, Sterling Finance, was known for its reliable and trustworthy services.
Question: does the bank have to qualify for the next world cup?
Answer: no
Confidence: 90

Passage: The city council is planning a new park.
Question: does the city council plan to qualify for the next world cup?
Answer: yes
Confidence: 100

Passage: The company, Global Solutions, has been working on the development of a new product.
Question: does Global Solutions plan to qualify for the next world cup?
Answer: no
Confidence: 70
```json
{""answer"": ""no"", ""confidence"": ""70""}
```",no,70.0
are they making a season seven of once upon a time,Once Upon a Time (season 7),True,"The seventh season of the American ABC fantasy-drama Once Upon a Time was ordered on May 11, 2017. It will consist of 22 episodes, airing on Fridays, having premiered on October 6, 2017.","The seventh season of the American ABC fantasy-drama Once Upon a Time was ordered on May 11, 2017. It will consist of 22 episodes, airing on Fridays, having premiered on October 6, 2017.","You are a reading comprehension assistant. Read the following passage and determine whether the answer to the question is 'yes' or 'no'. Also include a confidence score (0–100).

Respond in JSON format with exactly two fields:
{""answer"": <yes/no>, ""confidence"": <integer from 0 to 100>}

Passage: The seventh season of the American ABC fantasy-drama Once Upon a Time was ordered on May 11, 2017. It will consist of 22 episodes, airing on Fridays, having premiered on October 6, 2017.
Question: are they making a season seven of once upon a time","You are a reading comprehension assistant. Read the following passage and determine whether the answer to the question is 'yes' or 'no'. Also include a confidence score (0–100).

Respond in JSON format with exactly two fields:
{""answer"": <yes/no>, ""confidence"": <integer from 0 to 100>}

Passage: The seventh season of the American ABC fantasy-drama Once Upon a Time was ordered on May 11, 2017. It will consist of 22 episodes, airing on Fridays, having premiered on October 6, 2017.
Question: are they making a season seven of once upon a time?

answer: yes
confidence: 100

Passage: The new iPhone 15 Pro is a revolutionary device with a stunning display, a faster processor, and a longer-lasting battery.
Question: is the new iPhone 15 Pro a revolutionary device?

answer: no
confidence: 60

Passage: The city council meeting was held on Tuesday, November 8, 2023.
Question: was the city council meeting held on Tuesday, November 8, 2023?

answer: yes
confidence: 100

Passage: The company is looking for a skilled engineer to join their team.
Question: is the company looking for a skilled engineer?

answer: yes
confidence: 100

Passage: The rain was heavy, and the streets were flooded.
Question: is the rain heavy?

answer: yes
confidence: 100

Passage: The dog is a fluffy, friendly animal.
Question: is the dog fluffy?

answer: no
confidence: 70

Passage: The restaurant serves delicious food and great service.
Question: is the restaurant serving delicious food?

answer: yes
confidence: 100

Passage: The project is underway, and the deadline is approaching.
Question: is the project underway?

answer: yes
confidence: 100

Passage",,
is destiny 2 a continuation of destiny 1,Destiny 2,True,"Destiny 2 is an online-only multiplayer first-person shooter video game developed by Bungie and published by Activision. It was released for PlayStation 4 and Xbox One on September 6, 2017, followed by a Microsoft Windows version the following month. It is the sequel to 2014's Destiny and its subsequent expansions. Set in a ``mythic science fiction'' world, the game features a multiplayer ``shared-world'' environment with elements of role-playing games. Players assume the role of a Guardian, protectors of Earth's last safe city as they wield a power called Light to protect the Last City from different alien races. One of these races, the Cabal, lead by their emperor, Dominus Ghaul, infiltrate the Last City and strips all Guardians of their Light. The player sets out on a journey to regain their Light and find a way to defeat Ghaul and his Red Legion army and take back the Last City.","Destiny 2 is an online-only multiplayer first-person shooter video game developed by Bungie and published by Activision. It was released for PlayStation 4 and Xbox One on September 6, 2017, followed by a Microsoft Windows version the following month. It is the sequel to 2014's Destiny and its subsequent expansions. Set in a ``mythic science fiction'' world, the game features a multiplayer ``shared-world'' environment with elements of role-playing games. Players assume the role of a Guardian, protectors of Earth's last safe city as they wield a power called Light to protect the Last City from different alien races. One of these races, the Cabal, lead by their emperor, Dominus Ghaul, infiltrate the Last City and strips all Guardians of their Light. The player sets out on a journey to regain their Light and find a way to defeat Ghaul and his Red Legion army and take back the Last City.","You are a reading comprehension assistant. Read the following passage and determine whether the answer to the question is 'yes' or 'no'. Also include a confidence score (0–100).

Respond in JSON format with exactly two fields:
{""answer"": <yes/no>, ""confidence"": <integer from 0 to 100>}

Passage: Destiny 2 is an online-only multiplayer first-person shooter video game developed by Bungie and published by Activision. It was released for PlayStation 4 and Xbox One on September 6, 2017, followed by a Microsoft Windows version the following month. It is the sequel to 2014's Destiny and its subsequent expansions. Set in a ``mythic science fiction'' world, the game features a multiplayer ``shared-world'' environment with elements of role-playing games. Players assume the role of a Guardian, protectors of Earth's last safe city as they wield a power called Light to protect the Last City from different alien races. One of these races, the Cabal, lead by their emperor, Dominus Ghaul, infiltrate the Last City and strips all Guardians of their Light. The player sets out on a journey to regain their Light and find a way to defeat Ghaul and his Red Legion army and take back the Last City.
Question: is destiny 2 a continuation of destiny 1","You are a reading comprehension assistant. Read the following passage and determine whether the answer to the question is 'yes' or 'no'. Also include a confidence score (0–100).

Respond in JSON format with exactly two fields:
{""answer"": <yes/no>, ""confidence"": <integer from 0 to 100>}

Passage: Destiny 2 is an online-only multiplayer first-person shooter video game developed by Bungie and published by Activision. It was released for PlayStation 4 and Xbox One on September 6, 2017, followed by a Microsoft Windows version the following month. It is the sequel to 2014's Destiny and its subsequent expansions. Set in a ``mythic science fiction'' world, the game features a multiplayer ``shared-world'' environment with elements of role-playing games. Players assume the role of a Guardian, protectors of Earth's last safe city as they wield a power called Light to protect the Last City from different alien races. One of these races, the Cabal, lead by their emperor, Dominus Ghaul, infiltrate the Last City and strips all Guardians of their Light. The player sets out on a journey to regain their Light and find a way to defeat Ghaul and his Red Legion army and take back the Last City.
Question: is destiny 2 a continuation of destiny 1?
answer: no
confidence: 85",,
