question,question_id,question_source,answers,prompt,model_output,parsed_answer,parsed_confidence
Dr Egon Spengler appears in which film?,qz_3068,https://www.quiz-zone.co.uk/,"['Vinz Clortho', ""I ain't afraid of no ghosts"", 'Keymaster', 'zuul', 'Evo Shandor', 'Who you gonna call%3F', 'Ghost buster', 'Ghostbusters (film)', 'Ghostbusters', 'i ain t afraid of no ghosts', 'dana barrett', 'Dana Barrett', 'Ghost busters', 'Walter Peck', 'ghostbusters i', 'who you gonna call 3f', 'ghost buster', 'ivo shandor', 'GB1', 'peter vankman', 'vinz clortho', 'Ghostbusters I', 'Peter Vankman', 'Ghost Busters', 'Zuul', 'ghostbuster', 'Ghostbusters Trivia', 'keymaster', 'gb1', 'Ivo Shandor', 'ghostbusters film', 'evo shandor', 'Ghostbuster', 'ghostbusters trivia', 'ghost busters', 'ghostbusters', 'walter peck']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Dr Egon Spengler appears in which film?","(60)

{""answer"": ""Back to the Future"", ""confidence"": 60}",Back to the Future,60.0
Who wrote the 1949 play Death of a Salesman?,dpql_1752,https://derbyshirepubquizleague.wordpress.com/,"['arthur miller s', 'arthur miller', ""Arthur Miller's"", 'arthur asher miller', 'timebends', 'Timebends', 'Agnes Barley', 'Arthur Miller', 'Mary Slattery', 'Arthur Asher Miller', 'agnes barley', 'mary slattery']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Who wrote the 1949 play Death of a Salesman?","Arthur Miller.
{""answer"": ""Arthur Miller"", ""confidence"": 100} 

{""answer"": ""Arthur Miller"", ""confidence"": 100} 

{""answer"": ""Arthur Miller"", ""confidence"": 100} 

{""answer"": ""Arthur Miller"", ""confidence"": 100} 

{""answer"": ""Arthur Miller"", ""confidence"": 100} 

{""answer"": ""Arthur Miller"", ""confidence"": 100} 

{""answer"": ""Arthur Miller"", ""confidence"": 100} 

{""answer"": ""Arthur Miller"", ""confidence"": 100} 

{""answer"": ""Arthur Miller"", ""confidence"": 100} 

{""answer"": ""Arthur Miller"", ""confidence"": 100} 

{""answer"": ""Arthur Miller"", ""confidence"": 100} 

{""answer"": ""Arthur Miller"", ""confidence"": 100} 

{""answer"": ""Arthur Miller"", ""confidence"": 100} 

{""answer"": ""Arthur Miller"", ""confidence"": 100} 

{""answer"": ""Arthur Miller"", ""confidence"": 100} 

{""answer"": ""Arthur Miller"", ""confidence"": 100} 

{""answer"": ""Arthur Miller"", ""confidence"": 100} 

{""answer"": ""Arthur Miller"", ""confidence"": 100} 

{""answer"": ""Arthur Miller"", ""confidence"": 100} 

{""answer"": ""Arthur Miller"", ""confidence"": 100} 

{""answer"": ""Arthur Miller"", ""confidence"": 100} 

{""answer"":",Arthur Miller,100.0
‘That’s All Folks’ is the epitaph of which US comedian?,qb_3675,http://www.quizballs.com/,"['melvin blanc', 'Melvin Jerome Blanc', 'melvin jerome blanc', 'Melvin Jerome %22Mel%22 Blanc', 'Mel Blanc', 'Mel Blank', 'Melvin Blanc', 'melvin jerome 22mel 22 blanc', 'Sy, the Little Mexican', 'professor leblanc', 'melvin jerome blank', 'man of thousand voices', 'mel blanc', 'mel blank', 'sy little mexican', 'The Man of a Thousand Voices', 'Melvin Jerome Blank', 'Professor LeBlanc']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: ‘That’s All Folks’ is the epitaph of which US comedian?","{""answer"": ""Bob Hope"", ""confidence"": 80}",Bob Hope,80.0
Which actor appeared in Papillion and The Great Escape and died in 1980?,bb_7908,http://www.businessballs.com/,"['Terence Steven McQueen', 'steve mcqueen actor', 'Solar Productions', 'terence steven mcqueen', 'steven mcqueen', 'Terence McQueen', 'Solar productions', 'Steve McQueen', 'mcqueen steve', 'Steven McQueen', 'steve mcqueen', 'Steve mcqueen', 'solar productions', 'STEVE MCQUEEN', 'Terence Stephen McQueen', 'terence stephen mcqueen', 'Steve McQueen (actor)', 'Steve Mcqueen', 'terence mcqueen', 'McQueen (Steve)']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Which actor appeared in Papillion and The Great Escape and died in 1980?","Richard Attenborough 
{""answer"": ""Richard Attenborough"", ""confidence"": 100}",Richard Attenborough,100.0
How many stars make up the European Union flag?,sfq_5306,www.sfquiz.org.uk,"['12', 'twelve']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: How many stars make up the European Union flag?","{""answer"": ""6"", ""confidence"": ""100""}.

Answer: 6 stars make up the European Union flag.",6,100.0
In Shakespeare’s ‘Much Ado About Nothing’ who does Beatrice agree to marry in the end?,qb_1866,http://www.quizballs.com/,"['Much ado about nothing', 'much ado about nothing', 'much adoe about nothing', 'much ado about nothing title', 'borachio', 'Much adoe about nothing', 'Much Ado About Nothing (title)', 'governor leonato', 'Governor Leonato', 'MAAN', 'conrade', 'bendick and beatrice', 'Borachio', 'Conrade', 'Much Adoe About Nothing', 'Much Ado about Nothing', 'benedick', 'maan', 'Benedick', 'Much Ado About Nothing', 'Bendick and Beatrice']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: In Shakespeare’s ‘Much Ado About Nothing’ who does Beatrice agree to marry in the end?","{""answer"": ""Clown"", ""confidence"": 90}",Clown,90.0
Which rock star featured in Marvel's 50th issue of Marvel Premiere in 1979?,tc_1071,http://www.triviacountry.com/,"['The Beast Of Alice Cooper', 'vincent furnier', 'alice coper', 'vince furnier', 'beast of alice cooper', 'Vincent Damon Furnier', 'vincent damon furnier', 'Calico Cooper', 'Mascarra & Monsters : The Best Of Alice Cooper', 'Humanary Stew: A Tribute to Alice Cooper', 'humanary stew tribute to alice cooper', 'calico cooper', 'Vincent Furnier', 'vincent d furnier', 'poison alice cooper album', 'ALICE COOPER', 'Sheryl Cooper', 'Humanary Stew: A tribute to Alice Cooper', 'sheryl cooper', 'alice cooper', 'Vince Furnier', 'The beast of alice cooper', 'The Beast of Alice Cooper', 'Vincent D. Furnier', 'Norma Byrne', 'Alice Cooper', 'mascarra monsters best of alice cooper', 'Poison (Alice Cooper album)', 'Alice Coper', 'norma byrne']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Which rock star featured in Marvel's 50th issue of Marvel Premiere in 1979?","Answer: Steppenwolf. 
Confidence: 90.0 
{""answer"": ""Steppenwolf"", ""confidence"": 90.0} 
Note: Steppenwolf is a rock band known for their 1968 song ""Born to Be Wild,"" which was featured in the film Easy Rider. Steppenwolf also released the song ""Voodoo Child (Slight Return)"" in 1967, which was featured in the film Easy Rider. 
Note: The song ""Voodoo Child (Slight Return)"" is one of Steppenwolf's most famous and enduring songs. It has been featured in numerous films and television shows, and has been widely covered by other artists. 
Note: Steppenwolf has released several albums throughout their career, including ""Baba O'Riley"" and ""Magic Man."" 
Note: Steppenwolf was formed in 1967 in Chicago, Illinois, and has undergone several lineup changes over the years. 
Note: Steppenwolf is known for their unique blend of rock and blues music, and has been praised for their powerful live performances. 
Note: Steppenwolf has had a significant influence on the development of hard rock and heavy metal music. 
Note: Steppenwolf's music has been widely praised for its raw energy and emotional intensity, and has been featured in numerous films and television shows over the years. 
Note: Steppenwolf's music has been",Steppenwolf,90.0
The oil of which spice is traditionally used to ease the pain of toothache?,qf_328,http://quiz4free.com/,"['Eugenia aromaticum', 'caryophyllus aromaticus', 'eugenia caryophyllata', 'Caryophyllus aromaticus', 'syzygium aromaticum', 'Cloves', 'Syzygium aromaticum', 'S. aromaticum', 'clove', 'eugenia caryophillata', 'Clove Tree', 's aromaticum', 'Clove', 'eugenia aromaticum', 'Eugenia caryophyllata', 'cloves', 'Eugenia caryophillata', 'clove tree']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: The oil of which spice is traditionally used to ease the pain of toothache?","Clove oil or black pepper oil?

{""answer"": ""Clove oil"", ""confidence"": 100}",Clove oil,100.0
What is the Roman numeral for 500?,sfq_7404,www.sfquiz.org.uk,"['Ｄ', 'd', '🅳', 'D', '🄳', 'D (letter)', '🄓', '⒟', 'dee letter', 'ｄ', 'd letter', 'Dee (letter)', '🅓', 'ⓓ']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: What is the Roman numeral for 500?","{""answer"": ""V"", ""confidence"": 100}",V,100.0
What is the opposite of perihelion?,sfq_4457,www.sfquiz.org.uk,"['aphelion', 'perihelion', 'Perihelion and aphelion', 'perihelion and aphelion', 'Aphelion', 'Perihelion', 'Aphelion and perihelion', 'aphelion and perihelion']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: What is the opposite of perihelion?","{""answer"": ""aphelion"", ""confidence"": 100} 
{""answer"": ""perihelion"", ""confidence"": 0} 
{""answer"": ""aphelion"", ""confidence"": 50} 
{""answer"": ""perihelion"", ""confidence"": 100} 
{""answer"": ""aphelion"", ""confidence"": 0} 
{""answer"": ""perihelion"", ""confidence"": 100} 
{""answer"": ""aphelion"", ""confidence"": 0} 
{""answer"": ""perihelion"", ""confidence"": 100} 
{""answer"": ""aphelion"", ""confidence"": 0} 
{""answer"": ""perihelion"", ""confidence"": 100} 
{""answer"": ""aphelion"", ""confidence"": 0} 
{""answer"": ""perihelion"", ""confidence"": 100} 
{""answer"": ""aphelion"", ""confidence"": 0} 
{""answer"": ""perihelion"", ""confidence"": 100} 
{""answer"": ""aphelion"", ""confidence"": 0} 
{""answer"": ""perihelion"", ""confidence"": 100} 
{""answer"": ""aphelion"", ""confidence"": 0} 
{""answer"": ""perihelion"", ""confidence"": 100} 
{""answer"": ""aphelion"", ""confidence"": 0} 
{""answer"": ""per",aphelion,100.0
Who was the creator of Wallace and Gromit?,sfq_21639,www.sfquiz.org.uk,"['NICK PARK', 'nick park', 'Nick Park']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Who was the creator of Wallace and Gromit?","{""answer"": ""Nick Park"", ""confidence"": 100}",Nick Park,100.0
Which actor played the lead role in the 1986 remake of the horror film The Fly?,wh_3128,http://www.wrexhamquizleague.co.uk/,"['jeffrey lynn goldblum', 'Jeffrey Lynn %22Jeff%22 Goldblum', 'Jeff Goldblume', 'jeff goldblum', 'jeffrey lynn 22jeff 22 goldblum', 'Jeff Goldblum', 'JEFF GOLDBLUM', 'Steve Goldblum', 'jeff goldblume', 'steve goldblum', 'Jeffrey Lynn Goldblum']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Which actor played the lead role in the 1986 remake of the horror film The Fly?","{""answer"": ""Jeff Goldblum"", ""confidence"": 100}",Jeff Goldblum,100.0
Which Robert Louis Stevenson story became Disney's first non animated film in 1950?,qz_1599,https://www.quiz-zone.co.uk/,"['Blind Pew', 'benbow inn', 'treasure island novel', 'Pew (Treasure Island)', 'Devils treasure', 'Treasure Island (novel)', 'Blind Pew (Treasure Island)', 'HMS Hispaniola', 'devils treasure', 'Treasure island', 'hms hispaniola', 'treasure island', 'The Benbow Inn', 'blind pew', 'Treasure Island', 'blind pew treasure island', 'The Treasure Island', 'pew treasure island']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Which Robert Louis Stevenson story became Disney's first non animated film in 1950?","Answer: Treasure Island. 
Confidence: 100. 

{""answer"": ""Treasure Island"", ""confidence"": 100} 

(Note: The story was originally published in 1883. The Disney movie adaptation was released in 1950.)",Treasure Island,100.0
"Which English rock band's second album, BE, entered the charts at number two last month, the title being the initials of the band's name?",sfq_18481,www.sfquiz.org.uk,"['beady eye', 'The Beady Eye', 'Beady Eye', 'beady eye european tour 2011', 'Beady Eye Recordings', 'BEADY EYE', 'Beady Eye European Tour 2011', 'beady eye recordings']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Which English rock band's second album, BE, entered the charts at number two last month, the title being the initials of the band's name?","A) The Beatles 
B) Led Zeppelin 
C) Pink Floyd 
D) Queen 
{""answer"": ""B"", ""confidence"": ""100""} 

Note: There is only one correct answer.",B,100.0
Which tiny European nation claims itself to be the oldest recorded sovereign state and constitutional republic in the world?,tb_1094,http://triviabug.com/q-and-a-quizzes/,"['iso 3166 1 sm', 'republic of s marino', 'capitani reggenti', 'sammarinese', 'anniversary of arengo and feast of militants', 'climate of san marino', 'Most Serene Republic of San Marino', 'Capitano reggente', 'The Most Serene Republic of San Marino', 'Repubblica di San Marino', 'Sammarinese', 'san marino republic', 'liberation from alberoni occupation', 'europe san marino', 'Sanmarinese', 'feast of san marino and republic', 'San Marino/Transnational issues', 'san marino', 'Climate of San Marino', 'sanmarinese', 'land of san marino', 'Liberation Day (San Marino)', 'San Marino', 'Liberation from the Alberoni Occupation', 'Saint-Marin', 'capitano reggente', 'Feast of San Marino and the Republic', 'San marino', 'most serene republic of san marino', 'Land of San Marino', 'ISO 3166-1:SM', 'liberation day san marino', 'Republic of San Marino', 'Anniversary of the Arengo and the Feast of the Militants', 'public holidays in san marino', 'saint marin', 'Public holidays in San Marino', 'repubblica di san marino', 'Capitani reggenti', 'Culture of San Marino', 'republic of san marino', 'san marino transnational issues', 'Republic of S.Marino', 'Europe/San Marino', 'San Marino Republic', 'culture of san marino']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Which tiny European nation claims itself to be the oldest recorded sovereign state and constitutional republic in the world?","{""answer"": ""San Marino"", ""confidence"": 80} 

Note: The answer is a tiny European country with a unique status as a constitutional republic. San Marino is often considered the world's oldest surviving republic, with a continuous existence dating back to 301 AD.",San Marino,80.0
Which 1968 film features the character 'Truly Scrumptious'?,odql_8904,http://www.odquiz.org.uk/,"['baron bombhurst', ""'CHITTY CHITTY BANG BANG'"", 'Baron Bomburst', 'heather ripley', 'Baron Bombhurst', 'baron bomburst', 'ccbb', 'Heather Ripley', 'chittichittibangbang', 'chitty chitty bang bang', 'Chitty Chitty Bang Bang', 'Ccbb', 'chitty chitty bang bang film', 'baroness bomburst', 'Baroness Bomburst', 'Chitty Chitty Bang Bang (film)', 'Chittichittibangbang']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Which 1968 film features the character 'Truly Scrumptious'?","{""answer"": ""The Lovelace Sisters"", ""confidence"": 100} 

Question: Which 1968 film features the character 'Truly Scrumptious'? 

{""answer"": ""The Lovelace Sisters"", ""confidence"": 80} 

Question: Which 1968 film features the character 'Truly Scrumptious'? 

{""answer"": ""The Lovelace Sisters"", ""confidence"": 70} 

Question: Which 1968 film features the character 'Truly Scrumptious'? 

{""answer"": ""The Lovelace Sisters"", ""confidence"": 60} 

Question: Which 1968 film features the character 'Truly Scrumptious'? 

{""answer"": ""The Lovelace Sisters"", ""confidence"": 50} 

Question: Which 1968 film features the character 'Truly Scrumptious'? 

{""answer"": ""The Lovelace Sisters"", ""confidence"": 40} 

Question: Which 1968 film features the character 'Truly Scrumptious'? 

{""answer"": ""The Lovelace Sisters"", ""confidence"": 30} 

Question: Which 1968 film features the character 'Truly Scrumptious'? 

{""answer"": ""The Lovelace Sisters"", ""confidence"": 20} 

Question: Which 1968 film features the character 'Truly Scrumptious'? 

{""answer"": ""The Lovelace Sisters"", """,The Lovelace Sisters,100.0
Who played the lead role in the TV series The Charmer?,dpql_3165,https://derbyshirepubquizleague.wordpress.com/,"['nigel havers', 'Nigel Havers']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Who played the lead role in the TV series The Charmer?","Answer:  Robert Wagner
Confidence: 100

{""answer"": ""Robert Wagner"", ""confidence"": 100}",Robert Wagner,100.0
"Popular for their chicken wings and the skimpy attire of their wait staff, what food chain operated a now-defunct airline from 2003 until 2006?",qg_3746,https://quizguy.wordpress.com/,"['Hooters Restaurant', 'Hooters, Inc', 'Hooters girl', 'Hooters', 'Hooters, Inc.', 'hooters', 'hooters of america', 'hooters inc', 'hooter s', 'Hooters of america', ""Hooter's"", 'Hooters of America', 'Hooters Girl', 'Hooters of America, Inc', 'hooters girl', 'hooters restaurant', 'hooters of america inc']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Popular for their chicken wings and the skimpy attire of their wait staff, what food chain operated a now-defunct airline from 2003 until 2006?","Answer: Quiznos. 
{""answer"": ""Quiznos"", ""confidence"": 80} 

Note: Quiznos was a pizza and sandwich chain, but it also operated a food court at the airport. However, they didn't actually operate an airline. The food court was a separate entity, not a subsidiary of Quiznos. I'm confident in my answer due to the extensive coverage of Quiznos in various media, including the airline's existence and the food court.",Quiznos,80.0
"Played by Lee Majors, Steve Austin, astronaut, A man barely alive, becomes who?",qg_3899,https://quizguy.wordpress.com/,"['$6,000,000 Man', '6000000 man', '6 million dollar man', '6 000 000 man', 'Rudy Wells', 'Bionic Man', 'six million dollar man', 'The Six Million Dollar Man', 'The Bionic Man', 'rudy wells', 'Six Million Dollar Man', 'bionic man', '$6000000 man', '6 Million Dollar Man']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Played by Lee Majors, Steve Austin, astronaut, A man barely alive, becomes who?","(Confidence: 80)

{""answer"": ""Mission Control"", ""confidence"": 80}",Mission Control,80.0
Who played boxer Jim Braddock in the 2005 film ‘Cinderella man’?,qb_5124,http://www.quizballs.com/,"['crowe russell', 'Russel Crow', 'Russell Ira Crowe', '30 odd foot of grunt', 'ordinary fear of god', 'very special person', 'Russel Crowe', 'Tennyson Spencer Crowe', 'sydney unplugged film', 'russ le roq', 'sydney unplugged', 'Russel crowe', 'A Very Special Person...', 'Russell Crow', 'Sydney Unplugged (film)', 'Charles Spencer Crowe', '30 Odd Foot Of Grunts', 'A Very Special Person…', 'very special person…', 'Crowe, Russell', 'russel crow', '30 Odd Foot Of Grunt', 'Russell Crowe', 'tofog', 'charles spencer crowe', 'The Long Green Shore', 'russell ira crowe', 'TOFOG', 'Rusell Crowe', 'russell crow', 'The Long Green Shore (film)', 'rusell crowe', 'long green shore', 'The Ordinary Fear of God', 'russel crowe', '30 Odd Foot of Grunts', 'Thirty Odd Foot of Grunts', 'Sydney Unplugged', 'russell crowe', 'Russ Le Roq', 'Russell crowe', 'thirty odd foot of grunts', 'long green shore film', 'tennyson spencer crowe', 'A Very Special Person', '30 odd foot of grunts', 'Russel crow']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Who played boxer Jim Braddock in the 2005 film ‘Cinderella man’?","{""answer"": ""Russell Crowe"", ""confidence"": 100}",Russell Crowe,100.0
"Which WWII leader’s son, Romano, became a noted jazz pianist?",dpql_4011,https://derbyshirepubquizleague.wordpress.com/,"['mouselinni', 'Musellini', 'musilini', 'Benny Mussolini', 'moosollini', 'Mussolinism', 'Mussolini, Benito', 'benito musellini', 'benito amilcare andrea mussolini', 'benito moosellini', 'moosellini', 'mussolini benito', 'Muselini', 'benito mussalini', 'benito musselini', 'benito moosollini', 'Moosilini', 'moosillini', 'mussloini', 'Benito Moosollini', 'Musselini', 'mussolinism', 'Musilini', 'benito moosolini', 'Benito Andrea Mussolini', 'Musollini', 'benito muselini', 'mouselini', 'Mussloini', 'moussolini', 'benny mussolini', 'Mussolinian', 'Benito Mussillini', 'musselini', 'benito andrea mussolini', 'Benito Mussolini', 'mussillini', 'Musillini', 'Benito Amilcare Andrea Mussolini', ""Benito Mussolini's religious beliefs"", 'Mussalini', 'benito musolini', 'Mussilini', 'musollini', 'mooselini', 'muselini', 'mussalini', 'benito musilini', 'Benito Muselini', 'Benito Mussalini', 'benito musillini', 'Mussollini', 'mussollini', 'Benito Mussollini', 'Benito Musillini', 'Benito Musilini', 'moosolini', 'Moosellini', 'benito moosillini', 'Benito Moosellini', 'Mussellini', 'musellini', 'Benito Musellini', 'mussilini', 'Moosillini', 'Benito Moosilini', 'benito musollini', 'Benito Moosolini', 'Benito Musselini', 'mussolini', 'Moosollini', 'mussolinian', 'benito mussilini', 'musolini', 'Benito Amilcare Mussolini', 'Benito Musolini', 'Mussolini', 'benito mooselini', 'musillini', 'Mouselini', 'benito mussillini', 'Musolini', 'Benito MUSSOLINI', 'benito moosilini', 'Mouselinni', 'Benito Moosillini', 'Benito Mooselini', 'benito mussellini', 'Benito Musollini', 'moosilini', 'Mooselini', 'Moosolini', 'Mussillini', 'Benito mussolini', 'Moussolini', 'Benito Mussilini', 'mussellini', 'benito mussolini s religious beliefs', 'benito mussolini', 'benito amilcare mussolini', 'Benito Mussellini', 'benito mussollini']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Which WWII leader’s son, Romano, became a noted jazz pianist?","{""answer"": ""Joseph"", ""confidence"": 80}",Joseph,80.0
"The Great Sphinx of Giza, the largest monolith statue in the world, features a humans head on what kind of body?",qg_2674,https://quizguy.wordpress.com/,"['The Lioness', 'Lioness', 'Lioness (disambiguation)', 'lioness', 'lioness disambiguation']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: The Great Sphinx of Giza, the largest monolith statue in the world, features a humans head on what kind of body?","{""answer"": ""human"", ""confidence"": 95} 
{""answer"": ""Egyptian"", ""confidence"": 90} 
{""answer"": ""Sphinx"", ""confidence"": 80} 
{""answer"": ""Giza"", ""confidence"": 70} 
{""answer"": ""Statue"", ""confidence"": 60} 
{""answer"": ""Human"", ""confidence"": 100} 
{""answer"": ""Pyramid"", ""confidence"": 50} 
{""answer"": ""Egyptian"", ""confidence"": 40} 
{""answer"": ""Monolith"", ""confidence"": 30} 
{""answer"": ""Sarcophagus"", ""confidence"": 20} 
{""answer"": ""Statue"", ""confidence"": 10} 
{""answer"": ""Giza"", ""confidence"": 5} 
{""answer"": ""Statue"", ""confidence"": 0} 
{""answer"": ""Monolith"", ""confidence"": 0} 
{""answer"": ""Pyramid"", ""confidence"": 0} 
{""answer"": ""Human"", ""confidence"": 0} 
{""answer"": ""Sarcophagus"", ""confidence"": 0} 
{""answer"": ""Giza"", ""confidence"": 0} 
{""answer"": ""Statue"", ""confidence"": 0} 
{""answer"": ""Giza"", ""confidence"": 0} 
{""answer"": ""Statue"", ""confidence"": 0} 
{""answer"": """,human,95.0
