id,title,question,context,answers,is_impossible,question_id,input_text,model_answer,uncertainty_score,model_output,dataset,model_id,ue_method,schema_version,timestamp
5709690e200fba1400367f84,Identity_(social_science),What boundary is given as an example that can be inclusive or exclusive?,"Boundaries can be inclusive or exclusive depending on how they are perceived by other people. An exclusive boundary arises, for example, when a person adopts a marker that imposes restrictions on the behaviour of others. An inclusive boundary is created, by contrast, by the use of a marker with which other people are ready and able to associate. At the same time, however, an inclusive boundary will also impose restrictions on the people it has included by limiting their inclusion within other boundaries. An example of this is the use of a particular language by a newcomer in a room full of people speaking various languages. Some people may understand the language used by this person while others may not. Those who do not understand it might take the newcomer's use of this particular language merely as a neutral sign of identity. But they might also perceive it as imposing an exclusive boundary that is meant to mark them off from her. On the other hand, those who do understand the newcomer's language could take it as an inclusive boundary, through which the newcomer associates herself with them to the exclusion of the other people present. Equally, however, it is possible that people who do understand the newcomer but who also speak another language may not want to speak the newcomer's language and so see her marker as an imposition and a negative boundary. It is possible that the newcomer is either aware or unaware of this, depending on whether she herself knows other languages or is conscious of the plurilingual quality of the people there and is respectful of it or not.",['language'],False,5709690e200fba1400367f84,"You are a question-answering assistant. Answer with a short span from the context only.
Context: Boundaries can be inclusive or exclusive depending on how they are perceived by other people. An exclusive boundary arises, for example, when a person adopts a marker that imposes restrictions on the behaviour of others. An inclusive boundary is created, by contrast, by the use of a marker with which other people are ready and able to associate. At the same time, however, an inclusive boundary will also impose restrictions on the people it has included by limiting their inclusion within other boundaries. An example of this is the use of a particular language by a newcomer in a room full of people speaking various languages. Some people may understand the language used by this person while others may not. Those who do not understand it might take the newcomer's use of this particular language merely as a neutral sign of identity. But they might also perceive it as imposing an exclusive boundary that is meant to mark them off from her. On the other hand, those who do understand the newcomer's language could take it as an inclusive boundary, through which the newcomer associates herself with them to the exclusion of the other people present. Equally, however, it is possible that people who do understand the newcomer but who also speak another language may not want to speak the newcomer's language and so see her marker as an imposition and a negative boundary. It is possible that the newcomer is either aware or unaware of this, depending on whether she herself knows other languages or is conscious of the plurilingual quality of the people there and is respectful of it or not.
Question: What boundary is given as an example that can be inclusive or exclusive?
Answer:",A language used by a newcomer in a room full of people speaking various languages.,1.0939809083938599,"{""answer"": ""A language used by a newcomer in a room full of people speaking various languages."", ""uncertainty_score"": 1.0939809083938599}",squad,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 22:24:12
572ea33603f9891900756880,Seven_Years%27_War,What did Russia use Britain's money for?,"Years later, Kaunitz kept trying to establish France's alliance with Austria. He tried as hard as he could for Austria to not get entangled in Hanover's political affairs, and was even willing to trade Austrian Netherlands for France's aid in recapturing Silesia. Frustrated by this decision and by the Dutch Republic's insistence on neutrality, Britain soon turned to Russia. On September 30, 1755, Britain pledged financial aid to Russia in order to station 50,000 troops on the Livonian-Lithunian border, so they could defend Britain's interests in Hanover immediately. Besthuzev, assuming the preparation was directed against Prussia, was more than happy to obey the request of the British. Unbeknownst to the other powers, King George II also made overtures to the Prussian king; Frederick, who began fearing the Austro-Russian intentions, and was excited to welcome a rapprochement with Britain. On January 16, 1756, the Convention of Westminster was signed wherein Britain and Prussia promised to aid one another in order to achieve lasting peace and stability in Europe.","[""to station 50,000 troops on the Livonian-Lithunian border, so they could defend Britain's interests in Hanover""]",False,572ea33603f9891900756880,"You are a question-answering assistant. Answer with a short span from the context only.
Context: Years later, Kaunitz kept trying to establish France's alliance with Austria. He tried as hard as he could for Austria to not get entangled in Hanover's political affairs, and was even willing to trade Austrian Netherlands for France's aid in recapturing Silesia. Frustrated by this decision and by the Dutch Republic's insistence on neutrality, Britain soon turned to Russia. On September 30, 1755, Britain pledged financial aid to Russia in order to station 50,000 troops on the Livonian-Lithunian border, so they could defend Britain's interests in Hanover immediately. Besthuzev, assuming the preparation was directed against Prussia, was more than happy to obey the request of the British. Unbeknownst to the other powers, King George II also made overtures to the Prussian king; Frederick, who began fearing the Austro-Russian intentions, and was excited to welcome a rapprochement with Britain. On January 16, 1756, the Convention of Westminster was signed wherein Britain and Prussia promised to aid one another in order to achieve lasting peace and stability in Europe.
Question: What did Russia use Britain's money for?
Answer:","To station 50,000 troops on the Livonian-Lithuanian border.",0.5604842901229858,"{""answer"": ""To station 50,000 troops on the Livonian-Lithuanian border."", ""uncertainty_score"": 0.5604842901229858}",squad,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 22:24:12
570e2f6e0b85d914000d7d1f,Eritrea,When was the birth of the Italian Empire declared?,"In 1922, Benito Mussolini's rise to power in Italy brought profound changes to the colonial government in Italian Eritrea. After il Duce declared the birth of the Italian Empire in May 1936, Italian Eritrea (enlarged with northern Ethiopia's regions) and Italian Somaliland were merged with the just conquered Ethiopia in the new Italian East Africa (Africa Orientale Italiana) administrative territory. This Fascist period was characterized by imperial expansion in the name of a ""new Roman Empire"". Eritrea was chosen by the Italian government to be the industrial center of Italian East Africa.",['May 1936'],False,570e2f6e0b85d914000d7d1f,"You are a question-answering assistant. Answer with a short span from the context only.
Context: In 1922, Benito Mussolini's rise to power in Italy brought profound changes to the colonial government in Italian Eritrea. After il Duce declared the birth of the Italian Empire in May 1936, Italian Eritrea (enlarged with northern Ethiopia's regions) and Italian Somaliland were merged with the just conquered Ethiopia in the new Italian East Africa (Africa Orientale Italiana) administrative territory. This Fascist period was characterized by imperial expansion in the name of a ""new Roman Empire"". Eritrea was chosen by the Italian government to be the industrial center of Italian East Africa.
Question: When was the birth of the Italian Empire declared?
Answer:",May 1936.,0.022974716499447823,"{""answer"": ""May 1936."", ""uncertainty_score"": 0.022974716499447823}",squad,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 22:24:12
57063cb452bb8914006899a0,MP3,Who gave students a test to determine their preferences?,A test given to new students by Stanford University Music Professor Jonathan Berger showed that student preference for MP3-quality music has risen each year. Berger said the students seem to prefer the 'sizzle' sounds that MP3s bring to music.,['Music Professor Jonathan Berger'],False,57063cb452bb8914006899a0,"You are a question-answering assistant. Answer with a short span from the context only.
Context: A test given to new students by Stanford University Music Professor Jonathan Berger showed that student preference for MP3-quality music has risen each year. Berger said the students seem to prefer the 'sizzle' sounds that MP3s bring to music.
Question: Who gave students a test to determine their preferences?
Answer:",Stanford University Music Professor Jonathan Berger.,0.14488814771175385,"{""answer"": ""Stanford University Music Professor Jonathan Berger."", ""uncertainty_score"": 0.14488814771175385}",squad,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 22:24:12
572657145951b619008f7016,Greece,What led to the loss of power of traditional Greek parties? ,"The coalition government led the country to the parliamentary elections of May 2012. The power of the traditional Greek political parties, PASOK and New Democracy, declined from 43% to 13% and from 33% to 18%, respectively, due to their support on the politics of Mnimonio and the austerity measures. The leftist party of SYRIZA became the second major party, with an increase from 4% to 16%. No party could form a sustainable government, which led to the parliamentary elections of June 2012. The result of the second elections was the formation of a coalition government composed of New Democracy (29%), PASOK (12%) and Democratic Left (6%) parties.",['their support on the politics of Mnimonio and the austerity measures'],False,572657145951b619008f7016,"You are a question-answering assistant. Answer with a short span from the context only.
Context: The coalition government led the country to the parliamentary elections of May 2012. The power of the traditional Greek political parties, PASOK and New Democracy, declined from 43% to 13% and from 33% to 18%, respectively, due to their support on the politics of Mnimonio and the austerity measures. The leftist party of SYRIZA became the second major party, with an increase from 4% to 16%. No party could form a sustainable government, which led to the parliamentary elections of June 2012. The result of the second elections was the formation of a coalition government composed of New Democracy (29%), PASOK (12%) and Democratic Left (6%) parties.
Question: What led to the loss of power of traditional Greek parties? 
Answer:",The politics of Mnimonio and the austerity measures.,0.8366725444793701,"{""answer"": ""The politics of Mnimonio and the austerity measures."", ""uncertainty_score"": 0.8366725444793701}",squad,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 22:24:12
572f8015a23a5019007fc69c,Hyderabad,"How much area, in square miles, does the GHMC oversee?","The Greater Hyderabad Municipal Corporation (GHMC) oversees the civic infrastructure of the city's 18 ""circles"", which together encompass 150 municipal wards. Each ward is represented by a corporator, elected by popular vote. The corporators elect the Mayor, who is the titular head of GHMC; executive powers rest with the Municipal Commissioner, appointed by the state government. The GHMC carries out the city's infrastructural work such as building and maintenance of roads and drains, town planning including construction regulation, maintenance of municipal markets and parks, solid waste management, the issuing of birth and death certificates, the issuing of trade licences, collection of property tax, and community welfare services such as mother and child healthcare, and pre-school and non-formal education. The GHMC was formed in April 2007 by merging the Municipal Corporation of Hyderabad (MCH) with 12 municipalities of the Hyderabad, Ranga Reddy and Medak districts covering a total area of 650 km2 (250 sq mi).:3 In the 2016 municipal election, the Telangana Rashtra Samithi formed the majority and the present Mayor is Bonthu Ram Mohan. The Secunderabad Cantonment Board is a civic administration agency overseeing an area of 40.1 km2 (15.5 sq mi),:93 where there are several military camps.:2 The Osmania University campus is administered independently by the university authority.:93",['250 sq mi'],False,572f8015a23a5019007fc69c,"You are a question-answering assistant. Answer with a short span from the context only.
Context: The Greater Hyderabad Municipal Corporation (GHMC) oversees the civic infrastructure of the city's 18 ""circles"", which together encompass 150 municipal wards. Each ward is represented by a corporator, elected by popular vote. The corporators elect the Mayor, who is the titular head of GHMC; executive powers rest with the Municipal Commissioner, appointed by the state government. The GHMC carries out the city's infrastructural work such as building and maintenance of roads and drains, town planning including construction regulation, maintenance of municipal markets and parks, solid waste management, the issuing of birth and death certificates, the issuing of trade licences, collection of property tax, and community welfare services such as mother and child healthcare, and pre-school and non-formal education. The GHMC was formed in April 2007 by merging the Municipal Corporation of Hyderabad (MCH) with 12 municipalities of the Hyderabad, Ranga Reddy and Medak districts covering a total area of 650 km2 (250 sq mi).:3 In the 2016 municipal election, the Telangana Rashtra Samithi formed the majority and the present Mayor is Bonthu Ram Mohan. The Secunderabad Cantonment Board is a civic administration agency overseeing an area of 40.1 km2 (15.5 sq mi),:93 where there are several military camps.:2 The Osmania University campus is administered independently by the university authority.:93
Question: How much area, in square miles, does the GHMC oversee?
Answer:",250 sq mi.,0.25127604603767395,"{""answer"": ""250 sq mi."", ""uncertainty_score"": 0.25127604603767395}",squad,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 22:24:12
5a56b4176349e2001acdcef8,Ministry_of_Defence_(United_Kingdom),Who created the Chiefs of Staff Committee?,"Winston Churchill, on forming his government in 1940, created the office of Minister of Defence to exercise ministerial control over the Chiefs of Staff Committee and to co-ordinate defence matters. The post was held by the Prime Minister of the day until Clement Attlee's government introduced the Ministry of Defence Act of 1946. The new ministry was headed by a Minister of Defence who possessed a seat in the Cabinet. The three existing service Ministers—the Secretary of State for War, the First Lord of the Admiralty, and the Secretary of State for Air—remained in direct operational control of their respective services, but ceased to attend Cabinet.",[],True,5a56b4176349e2001acdcef8,"You are a question-answering assistant. Answer with a short span from the context only.
Context: Winston Churchill, on forming his government in 1940, created the office of Minister of Defence to exercise ministerial control over the Chiefs of Staff Committee and to co-ordinate defence matters. The post was held by the Prime Minister of the day until Clement Attlee's government introduced the Ministry of Defence Act of 1946. The new ministry was headed by a Minister of Defence who possessed a seat in the Cabinet. The three existing service Ministers—the Secretary of State for War, the First Lord of the Admiralty, and the Secretary of State for Air—remained in direct operational control of their respective services, but ceased to attend Cabinet.
Question: Who created the Chiefs of Staff Committee?
Answer:",Winston Churchill.,0.4136994779109955,"{""answer"": ""Winston Churchill."", ""uncertainty_score"": 0.4136994779109955}",squad,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 22:24:12
572fdc72b2c2fd1400568528,San_Diego,What battle took place in the San Pasqual Valley?,"In 1846, the United States went to war against Mexico and sent a naval and land expedition to conquer Alta California. At first they had an easy time of it capturing the major ports including San Diego, but the Californios in southern Alta California struck back. Following the successful revolt in Los Angeles, the American garrison at San Diego was driven out without firing a shot in early October 1846. Mexican partisans held San Diego for three weeks until October 24, 1846, when the Americans recaptured it. For the next several months the Americans were blockaded inside the pueblo. Skirmishes occurred daily and snipers shot into the town every night. The Californios drove cattle away from the pueblo hoping to starve the Americans and their Californio supporters out. On December 1 the Americans garrison learned that the dragoons of General Stephen W. Kearney were at Warner's Ranch. Commodore Robert F. Stockton sent a mounted force of fifty under Captain Archibald Gillespie to march north to meet him. Their joint command of 150 men, returning to San Diego, encountered about 93 Californios under Andrés Pico. In the ensuing Battle of San Pasqual, fought in the San Pasqual Valley which is now part of the city of San Diego, the Americans suffered their worst losses in the campaign. Subsequently a column led by Lieutenant Gray arrived from San Diego, rescuing Kearny's battered and blockaded command.",['Battle of San Pasqual'],False,572fdc72b2c2fd1400568528,"You are a question-answering assistant. Answer with a short span from the context only.
Context: In 1846, the United States went to war against Mexico and sent a naval and land expedition to conquer Alta California. At first they had an easy time of it capturing the major ports including San Diego, but the Californios in southern Alta California struck back. Following the successful revolt in Los Angeles, the American garrison at San Diego was driven out without firing a shot in early October 1846. Mexican partisans held San Diego for three weeks until October 24, 1846, when the Americans recaptured it. For the next several months the Americans were blockaded inside the pueblo. Skirmishes occurred daily and snipers shot into the town every night. The Californios drove cattle away from the pueblo hoping to starve the Americans and their Californio supporters out. On December 1 the Americans garrison learned that the dragoons of General Stephen W. Kearney were at Warner's Ranch. Commodore Robert F. Stockton sent a mounted force of fifty under Captain Archibald Gillespie to march north to meet him. Their joint command of 150 men, returning to San Diego, encountered about 93 Californios under Andrés Pico. In the ensuing Battle of San Pasqual, fought in the San Pasqual Valley which is now part of the city of San Diego, the Americans suffered their worst losses in the campaign. Subsequently a column led by Lieutenant Gray arrived from San Diego, rescuing Kearny's battered and blockaded command.
Question: What battle took place in the San Pasqual Valley?
Answer:",The Battle of San Pasqual.,0.02914557419717312,"{""answer"": ""The Battle of San Pasqual."", ""uncertainty_score"": 0.02914557419717312}",squad,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 22:24:12
5727ca06ff5b5019007d9558,"New_Haven,_Connecticut",In what year did the U.S. Congress afford Connecticut the deed to the site at Fort Hale in New Haven?,"After the American Revolutionary War broke out in 1776, the Connecticut colonial government ordered the construction of Black Rock Fort (to be built on top of an older 17th-century fort) to protect the port of New Haven. In 1779, during the Battle of New Haven, British soldiers captured Black Rock Fort and burned the barracks to the ground. The fort was reconstructed in 1807 by the federal government (on orders from the Thomas Jefferson administration), and rechristened Fort Nathan Hale, after the Revolutionary War hero who had lived in New Haven. The cannons of Fort Nathan Hale were successful in defying British war ships during the War of 1812. In 1863, during the Civil War, a second Fort Hale was built next to the original, complete with bomb-resistant bunkers and a moat, to defend the city should a Southern raid against New Haven be launched. The United States Congress deeded the site to the state in 1921, and all three versions of the fort have been restored. The site is now listed on the National Register of Historic Places and receives thousands of visitors each year.",['1921'],False,5727ca06ff5b5019007d9558,"You are a question-answering assistant. Answer with a short span from the context only.
Context: After the American Revolutionary War broke out in 1776, the Connecticut colonial government ordered the construction of Black Rock Fort (to be built on top of an older 17th-century fort) to protect the port of New Haven. In 1779, during the Battle of New Haven, British soldiers captured Black Rock Fort and burned the barracks to the ground. The fort was reconstructed in 1807 by the federal government (on orders from the Thomas Jefferson administration), and rechristened Fort Nathan Hale, after the Revolutionary War hero who had lived in New Haven. The cannons of Fort Nathan Hale were successful in defying British war ships during the War of 1812. In 1863, during the Civil War, a second Fort Hale was built next to the original, complete with bomb-resistant bunkers and a moat, to defend the city should a Southern raid against New Haven be launched. The United States Congress deeded the site to the state in 1921, and all three versions of the fort have been restored. The site is now listed on the National Register of Historic Places and receives thousands of visitors each year.
Question: In what year did the U.S. Congress afford Connecticut the deed to the site at Fort Hale in New Haven?
Answer:",1921.,0.09655807167291641,"{""answer"": ""1921."", ""uncertainty_score"": 0.09655807167291641}",squad,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 22:24:12
5ad4d2d45b96ef001a10a1f1,San_Diego,How many square miles does San Francisco cover?,"The city had a population of 1,307,402 according to the 2010 census, distributed over a land area of 372.1 square miles (963.7 km2). The urban area of San Diego extends beyond the administrative city limits and had a total population of 2,956,746, making it the third-largest urban area in the state, after that of the Los Angeles metropolitan area and San Francisco metropolitan area. They, along with the Riverside–San Bernardino, form those metropolitan areas in California larger than the San Diego metropolitan area, with a total population of 3,095,313 at the 2010 census.",[],True,5ad4d2d45b96ef001a10a1f1,"You are a question-answering assistant. Answer with a short span from the context only.
Context: The city had a population of 1,307,402 according to the 2010 census, distributed over a land area of 372.1 square miles (963.7 km2). The urban area of San Diego extends beyond the administrative city limits and had a total population of 2,956,746, making it the third-largest urban area in the state, after that of the Los Angeles metropolitan area and San Francisco metropolitan area. They, along with the Riverside–San Bernardino, form those metropolitan areas in California larger than the San Diego metropolitan area, with a total population of 3,095,313 at the 2010 census.
Question: How many square miles does San Francisco cover?
Answer:",372.1 square miles.,2.0891165733337402,"{""answer"": ""372.1 square miles."", ""uncertainty_score"": 2.0891165733337402}",squad,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 22:24:12
56d96e76dc89441400fdb458,2008_Summer_Olympics_torch_relay,Who was the Foreign Minister who said he was okay with protests as long as they were peaceful?,"Following the events in Olympia, there were reports that China requested permission to deploy People's Liberation Army personnel along the relay route to protect the flame in Canberra. Australian authorities stated that such a request, if it were to be made, would be refused. Chinese officials labeled it a rumor. Australian police have been given powers to search relay spectators, following a call by the Chinese Students and Scholars Association for Chinese Australian students to ""go defend our sacred torch"" against ""ethnic degenerate scum and anti-China separatists"". Tony Goh, chairman of the Australian Council of Chinese Organisations, has said the ACCO would be taking ""thousands"" of pro-Beijing demonstrators to Canberra by bus, to support the torch relay. Zhang Rongan, a Chinese Australian student organising pro-Beijing demonstrations, told the press that Chinese diplomats were assisting with the organization of buses, meals and accommodation for pro-Beijing demonstrators, and helping them organise a ""peaceful show of strength"". Foreign Minister Stephen Smith said Chinese officials were urging supporters to ""turn up and put a point of view"", but that he had no objection to it as long as they remained peaceful.",['Stephen Smith'],False,56d96e76dc89441400fdb458,"You are a question-answering assistant. Answer with a short span from the context only.
Context: Following the events in Olympia, there were reports that China requested permission to deploy People's Liberation Army personnel along the relay route to protect the flame in Canberra. Australian authorities stated that such a request, if it were to be made, would be refused. Chinese officials labeled it a rumor. Australian police have been given powers to search relay spectators, following a call by the Chinese Students and Scholars Association for Chinese Australian students to ""go defend our sacred torch"" against ""ethnic degenerate scum and anti-China separatists"". Tony Goh, chairman of the Australian Council of Chinese Organisations, has said the ACCO would be taking ""thousands"" of pro-Beijing demonstrators to Canberra by bus, to support the torch relay. Zhang Rongan, a Chinese Australian student organising pro-Beijing demonstrations, told the press that Chinese diplomats were assisting with the organization of buses, meals and accommodation for pro-Beijing demonstrators, and helping them organise a ""peaceful show of strength"". Foreign Minister Stephen Smith said Chinese officials were urging supporters to ""turn up and put a point of view"", but that he had no objection to it as long as they remained peaceful.
Question: Who was the Foreign Minister who said he was okay with protests as long as they were peaceful?
Answer:",Stephen Smith.,0.006945754401385784,"{""answer"": ""Stephen Smith."", ""uncertainty_score"": 0.006945754401385784}",squad,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 22:24:12
5acfdc6777cf76001a686320,Presbyterianism,Which church is an existing large church?,"The Reformed Presbyterian Church in Malawi has 150 congregations and 17 000–20 000 members. It was a mission of the Free Presbyterian church of Scotland. The Restored Reformed Church works with RPCM. Evangelical Presbyterian Church in Malawi is an existing small church. Part of the Presbyterian Church in Malawi and Zambia is known as CCAP, Church of Central Africa-Presbyterian. Often the churches there have one main congregation and a number of Prayer Houses develop. education, health ministries as well as worship and spiritual development are important.",[],True,5acfdc6777cf76001a686320,"You are a question-answering assistant. Answer with a short span from the context only.
Context: The Reformed Presbyterian Church in Malawi has 150 congregations and 17 000–20 000 members. It was a mission of the Free Presbyterian church of Scotland. The Restored Reformed Church works with RPCM. Evangelical Presbyterian Church in Malawi is an existing small church. Part of the Presbyterian Church in Malawi and Zambia is known as CCAP, Church of Central Africa-Presbyterian. Often the churches there have one main congregation and a number of Prayer Houses develop. education, health ministries as well as worship and spiritual development are important.
Question: Which church is an existing large church?
Answer:",Evangelical Presbyterian Church in Malawi.,0.10991396009922028,"{""answer"": ""Evangelical Presbyterian Church in Malawi."", ""uncertainty_score"": 0.10991396009922028}",squad,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 22:24:12
572fbd86b2c2fd14005683cb,Premier_League,"In 1988, how many clubs threateded to leave and form another league?","Television money had also become much more important; the Football League received £6.3 million for a two-year agreement in 1986, but when that deal was renewed in 1988, the price rose to £44 million over four years. The 1988 negotiations were the first signs of a breakaway league; ten clubs threatened to leave and form a ""super league"", but were eventually persuaded to stay. As stadiums improved and match attendance and revenues rose, the country's top teams again considered leaving the Football League in order to capitalise on the growing influx of money being pumped into the sport.","['ten clubs threatened to leave and form a ""super league""']",False,572fbd86b2c2fd14005683cb,"You are a question-answering assistant. Answer with a short span from the context only.
Context: Television money had also become much more important; the Football League received £6.3 million for a two-year agreement in 1986, but when that deal was renewed in 1988, the price rose to £44 million over four years. The 1988 negotiations were the first signs of a breakaway league; ten clubs threatened to leave and form a ""super league"", but were eventually persuaded to stay. As stadiums improved and match attendance and revenues rose, the country's top teams again considered leaving the Football League in order to capitalise on the growing influx of money being pumped into the sport.
Question: In 1988, how many clubs threateded to leave and form another league?
Answer:",Ten clubs.,0.5185559988021851,"{""answer"": ""Ten clubs."", ""uncertainty_score"": 0.5185559988021851}",squad,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 22:24:12
5a8192e331013a001a334cce,Cotton,When was polyester first made in France?,"The era of manufactured fibers began with the development of rayon in France in the 1890s. Rayon is derived from a natural cellulose and cannot be considered synthetic, but requires extensive processing in a manufacturing process, and led the less expensive replacement of more naturally derived materials. A succession of new synthetic fibers were introduced by the chemicals industry in the following decades. Acetate in fiber form was developed in 1924. Nylon, the first fiber synthesized entirely from petrochemicals, was introduced as a sewing thread by DuPont in 1936, followed by DuPont's acrylic in 1944. Some garments were created from fabrics based on these fibers, such as women's hosiery from nylon, but it was not until the introduction of polyester into the fiber marketplace in the early 1950s that the market for cotton came under threat. The rapid uptake of polyester garments in the 1960s caused economic hardship in cotton-exporting economies, especially in Central American countries, such as Nicaragua, where cotton production had boomed tenfold between 1950 and 1965 with the advent of cheap chemical pesticides. Cotton production recovered in the 1970s, but crashed to pre-1960 levels in the early 1990s.",[],True,5a8192e331013a001a334cce,"You are a question-answering assistant. Answer with a short span from the context only.
Context: The era of manufactured fibers began with the development of rayon in France in the 1890s. Rayon is derived from a natural cellulose and cannot be considered synthetic, but requires extensive processing in a manufacturing process, and led the less expensive replacement of more naturally derived materials. A succession of new synthetic fibers were introduced by the chemicals industry in the following decades. Acetate in fiber form was developed in 1924. Nylon, the first fiber synthesized entirely from petrochemicals, was introduced as a sewing thread by DuPont in 1936, followed by DuPont's acrylic in 1944. Some garments were created from fabrics based on these fibers, such as women's hosiery from nylon, but it was not until the introduction of polyester into the fiber marketplace in the early 1950s that the market for cotton came under threat. The rapid uptake of polyester garments in the 1960s caused economic hardship in cotton-exporting economies, especially in Central American countries, such as Nicaragua, where cotton production had boomed tenfold between 1950 and 1965 with the advent of cheap chemical pesticides. Cotton production recovered in the 1970s, but crashed to pre-1960 levels in the early 1990s.
Question: When was polyester first made in France?
Answer:",Polyester was not made in France. It was introduced into the fiber marketplace in the early 1950s.,1.830653190612793,"{""answer"": ""Polyester was not made in France. It was introduced into the fiber marketplace in the early 1950s."", ""uncertainty_score"": 1.830653190612793}",squad,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 22:24:12
56f978189e9bad19000a0983,List_of_numbered_streets_in_Manhattan,Wadsworth Avenue is intersected by what street?,"187th Street intersects with, from East to West, Laurel Hill Terrace, Amsterdam Avenue, Audubon Avenue, St. Nicholas Avenue, Wadsworth Avenue, Broadway, Bennett Avenue, Overlook Terrace, Fort Washington Avenue, Pinehurst Avenue, Cabrini Boulevard and Chittenden Avenue.",['187th Street'],False,56f978189e9bad19000a0983,"You are a question-answering assistant. Answer with a short span from the context only.
Context: 187th Street intersects with, from East to West, Laurel Hill Terrace, Amsterdam Avenue, Audubon Avenue, St. Nicholas Avenue, Wadsworth Avenue, Broadway, Bennett Avenue, Overlook Terrace, Fort Washington Avenue, Pinehurst Avenue, Cabrini Boulevard and Chittenden Avenue.
Question: Wadsworth Avenue is intersected by what street?
Answer:",St. Nicholas Avenue.,0.5768568515777588,"{""answer"": ""St. Nicholas Avenue."", ""uncertainty_score"": 0.5768568515777588}",squad,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 22:24:12
5726ba47dd62a815002e8e63,Literature,What part of ordinary language makes it difficult to apply the formalist definition?,"The formalist definition is that the history of ""literature"" foregrounds poetic effects; it is the ""literariness"" or ""poeticity"" of literature that distinguishes it from ordinary speech or other kinds of writing (e.g., journalism). Jim Meyer considers this a useful characteristic in explaining the use of the term to mean published material in a particular field (e.g., ""scientific literature""), as such writing must use language according to particular standards. The problem with the formalist definition is that in order to say that literature deviates from ordinary uses of language, those uses must first be identified; this is difficult because ""ordinary language"" is an unstable category, differing according to social categories and across history.","['an unstable category, differing according to social categories and across history']",False,5726ba47dd62a815002e8e63,"You are a question-answering assistant. Answer with a short span from the context only.
Context: The formalist definition is that the history of ""literature"" foregrounds poetic effects; it is the ""literariness"" or ""poeticity"" of literature that distinguishes it from ordinary speech or other kinds of writing (e.g., journalism). Jim Meyer considers this a useful characteristic in explaining the use of the term to mean published material in a particular field (e.g., ""scientific literature""), as such writing must use language according to particular standards. The problem with the formalist definition is that in order to say that literature deviates from ordinary uses of language, those uses must first be identified; this is difficult because ""ordinary language"" is an unstable category, differing according to social categories and across history.
Question: What part of ordinary language makes it difficult to apply the formalist definition?
Answer:",Social categories and across history.,0.45297837257385254,"{""answer"": ""Social categories and across history."", ""uncertainty_score"": 0.45297837257385254}",squad,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 22:24:12
5ace47e132bba1001ae4a18e,"Ann_Arbor,_Michigan",When did the Ann Arbor Paper start a limited print publication?,"The Ann Arbor News, owned by the Michigan-based Booth Newspapers chain, is the major daily newspaper serving Ann Arbor and the rest of Washtenaw County. The newspaper ended its 174-year print run in 2009, due to economic difficulties. It was replaced by AnnArbor.com, but returned to a limited print publication under its former name in 2013. Another Ann Arbor-based publication that has ceased production was the Ann Arbor Paper, a free monthly. Ann Arbor has been said to be the first significant city to lose its only daily paper. The Ann Arbor Chronicle, an online newspaper, covered local news, including meetings of the library board, county commission, and DDA until September 3, 2014.",[],True,5ace47e132bba1001ae4a18e,"You are a question-answering assistant. Answer with a short span from the context only.
Context: The Ann Arbor News, owned by the Michigan-based Booth Newspapers chain, is the major daily newspaper serving Ann Arbor and the rest of Washtenaw County. The newspaper ended its 174-year print run in 2009, due to economic difficulties. It was replaced by AnnArbor.com, but returned to a limited print publication under its former name in 2013. Another Ann Arbor-based publication that has ceased production was the Ann Arbor Paper, a free monthly. Ann Arbor has been said to be the first significant city to lose its only daily paper. The Ann Arbor Chronicle, an online newspaper, covered local news, including meetings of the library board, county commission, and DDA until September 3, 2014.
Question: When did the Ann Arbor Paper start a limited print publication?
Answer:",2013.,1.1428714990615845,"{""answer"": ""2013."", ""uncertainty_score"": 1.1428714990615845}",squad,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 22:24:12
